video_id,title,description,published_at,channel_id,channel_title,tags,category_id,view_count,like_count,favorite_count,comment_count,duration,definition,caption
rMLaVa-HzKo,"Big Bet Slot Bonus Competition","\ud83d\udc5aShop Vegas Matt Merch\n\ud83d\udc49https://vegasmatt.shop/ \n\n2025 Stats 📉\nResults prior to this episode: -$406,439\n$4712 WIN last episode 😀\n-$401,727 YTD\n\nYTD Side bet totals:\nVegas Matt $13,414\nEJ $10,653\nWBG -$8406\nW2Jesus -$2208\nLucky Rob -$200\nKevin -$12,053\nPoofesure $200\nCoach Z -$800\nBig Mike -$300\nAnnie L -$300\n\nSee our complete 2025 stats on our Discord \n\ud83d\udc49https://discord.gg/vegasmatt","2025-08-19T18:45:05Z",UCbCQBD9gKSEnNtXBgzIz55,55ksbQ4,"VegasLowRoller","Las Vegas,Vegas,gamble,handpay,slot machine,winning,losing,slots,gambling,slot,vegas matt,casino,vegasmatt,vegas matt slots,jackpot,slot machine handpay,casinos,baccarat,blackjack,roulette,get even or even worse,sando",24,211539,10615,0,1118,PT58M27S,hd,false
FiZyM1ld-XU,"Santa RM - Deja Vu (Ft. @francoescamilla & @ckan98 ) [VIDEO OFICIAL] ","Suscríbete: https://cutt.ly/AfV9a5c\nSanta RM - Deja Vu (ft. Franco Escamilla, C-Kan) [VIDEO OFICIAL] \n\n🎧 Escucha toda mi música en tu plataforma favorita: https://onerpm.lnk.to/Santa_RM \n\nSígueme en mis redes sociales: \nInstagram: https://www.instagram.com/santarm_oficial/\nFacebook: https://www.facebook.com/Santa.RM.Official/\nTwitter: https://twitter.com/santarm_oficial\n\nOtros éxitos de Santa RM:\nhttps://www.youtube.com/watch?v=vg04yGUkcqw\nhttps://www.youtube.com/watch?v=vIq1CwUQFEY\nhttps://www.youtube.com/watch?v=ymJ1svwvpLQ\n\nPlaylist de Santa RM:\nhttps://youtube.com/playlist?list=PLUHTALhwL6I6h_3RyFdhVoNQwLbnnDbho&feature=shared\nhttps://youtube.com/playlist?list=PLUHTALhwL6I7-paJAhp1w8Yw1Ihnl3-_d&feature=shared\n\nCréditos:\nSanta RM - Deja Vu (Ft. Franco Escamilla & C Kan) [Video Oficial]\n • Música: Alka Produce\n • Mezcla: Antonio Suárez\n •Master: Stefano Pizaia\n • Idea Original: Santa RM\n • Dirección Creativa: Christian Morales & Mav Guillen\n • Dirección: Christian J. Morales\n • Cámara & Ediciones: Javier Brambila\n • Diseño & Animación: LU EVIGAN\n • Stylist Santa RM: Mav Guillén\n\n#SantaRM #FrancoEscamilla #CKan","2025-08-19T22:00:07Z",UCwiiACQ5I4Cx2yV19ay0zWA,SANTA RM,"franco escamilla,santa rm,ckan,mucho para mi,rap,rap mexa,hiphop,rap romantico",10,345733,63980,0,3137,PT5M6S,hd,false
BxtZyguebYI,"Monster Hunter Wilds x Final Fantasy XIV Special Collaboration - Teaser Trailer","Prepare for realms to collide in the Monster Hunter Wilds x Final Fantasy XIV Special Collaboration, coming to the Forbidden Lands late September 2025 as part of Free Title Update 3.\n\nAn Omega level threat awaits…\n\n#MHWilds #MonsterHunter #FFXIV\n\nJoin the hunt now:\nhttps://www.monsterhunter.com/wilds/en-us/product/\n\nOfficial website:\nhttps://www.monsterhunter.com/wilds/en-us/\n\n\nJapanese https://youtu.be/D2VYwmYjukM\nFrench https://youtu.be/ndCiRMAKPdA\nItalian https://youtu.be/EjTDEoZShIE\nGerman https://youtu.be/W-mRC-euqAM\nSpanish https://youtu.be/7h_Y2qolgSE\nPolish https://youtu.be/U1v5VuyXf9I\nBrazilian Portuguese https://youtu.be/zmz4g4D3-Iw\nTraditional Chinese https://youtu.be/zymNnrrMQxk\nSimplified Chinese https://youtu.be/HcZQRNEHBlA\nKorean https://youtu.be/I4q2p192zp0\n\n-------\nAbout Monster Hunter Wilds\nMonster Hunter Wilds is the next generation of the acclaimed Monster Hunter series.\n\nYou are a monster hunter, protecting the balance of the ecosystem and hunting monsters in a world with dynamic, ever-changing environments. Use the resources you gain from hunts to craft ever more powerful weapons and armor in your quest to unravel the mysteries of the new lands.\n\nExperience the most evolved action and improved immersion in the series in Monster Hunter Wilds, available now on PS5, Xbox Series X|S, and PC/Steam!\n\nhttps://twitter.com/monsterhunter\nhttps://www.instagram.com/monsterhuntergame/\nhttps://www.facebook.com/monsterhunter\nhttps://www.youtube.com/monsterhunter\nhttps://discord.gg/capcom\nhttps://www.facebook.com/monsterhunter\n\n©CAPCOM CO., LTD. ALL RIGHTS RESERVED.\n\n\nhttps://twitter.com/monsterhunter\nhttps://www.instagram.com/monsterhuntergame/\nhttps://www.facebook.com/monsterhunter\nhttps://www.youtube.com/monsterhunter\nhttps://discord.gg/capcom\nhttps://www.facebook.com/monsterhunter\n\n©CAPCOM CO., LTD. ALL RIGHTS RESERVED.","2025-08-19T18:42:15Z",UCVS0xBpOtXBAl12rdG67-OQ,"Monster Hunter","monster hunter,mh,action,rpg,hunting,multiplayer,capcom,#MHWilds,#MonsterHunter",20,173073,12647,0,1763,PT1M1S,hd,false
22Nf00VN0WM,"Midnight Gameplay Reveal | World of Warcraft","As darkness threatens to envelop all of Azeroth every hero must rise to defy the Void and take up arms. Get your first look at the gameplay reveal of the next chapter of the Worldsoul Saga, World of Warcraft: Midnight\n\n► Latest WoW news: http://worldofwarcraft.com/news \n► Subscribe to WoW: http://blizz.ly/WoWYTSub\n► Visit WoW on Battle.net: https://shop.battle.net/family/world-of-warcraft \n--\n► Follow Warcraft on Twitter: https://twitter.com/warcraft \n► Follow Warcraft on Instagram: https://instagram.com/warcraft \n► Like Warcraft on Facebook: https://facebook.com/warcraft","2025-08-19T19:49:20Z",UCbLj9QP9FAaHs_647QckGtg,"World of Warcraft","World of Warcraft,WoW,Warcraft,Blizzard,Blizzard Entertainment,gaming,video games,rpg,mmo,esports,wow classic",20,336077,14015,0,2187,PT2M32S,hd,false
r94p097f4Vk,"Cristian Castro - Por Amarte Así","Cristian Castro - Por Amarte Así\nGet:\n\n(Letra):\n[Verso 1]\nSiempre serás la niña que me llene el alma\nComo mar inquieto, como mar en calma\nSiempre tan lejana como el horizonte\nGritando en el silencio tu nombre en mis labios\nSolo queda el eco de mi desengaño\nSigo aquí en mis sueños de seguirte amando\n\n[Pre-Coro]\nSerá, será como tú quieras pero así será\nSi aun tengo que esperarte siete vidas más\nMe quedare colgado de este sentimiento\n\n[Coro]\nPor amarte así\nEs esa mi fortuna, es ese mi castigo\n¿Será que tanto amor acaso está prohibido?\nYo sigo aquí, muriendo por estar contigo\nPor amarte así\nA un paso de tu boca y sin poder besarla\nTan cerca de tu piel y sin poder tocarla\nArdiendo de deseos con cada mirada\n\n[Post-Coro]\nPor amarte así\nPor amarte así\nPor amarte\n\n[Verso 2]\nAsí voy caminando en esta cuerda floja\nPor ir tras de tu huella convertida en sombra\nPrecio del amor que me negaste un día\nContando los segundos que pasan por verte\nHaciéndote culpable de mi propia suerte\nSoñando hasta despierto con hacerte mía\n\n[Pre-Coro]\nSerá, será como tú quieras pero así será\nSi aun tengo que esperarte siete vidas más\nMe quedare colgado de este sentimiento\n\n[Coro]\nPor amarte así\nEs esa mi fortuna, es ese mi castigo\n¿Será que tanto amor acaso está prohibido?\nYo sigo aquí, muriendo por estar contigo\nPor amarte así\nA un paso de tu boca y sin poder besarla\nTan cerca de tu piel y sin poder tocarla\nArdiendo de deseos con cada mirada\nPor amarte así\nEs esa mi fortuna, es ese mi castigo\n¿Será que tanto amor acaso está prohibido?\nYo sigo aquí, muriendo por estar contigo\nPor amarte así\nA un paso de tu boca y sin poder besarla\nTan cerca de tu piel y sin poder tocarla\nArdiendo de deseos con cada mirada\n\n[Post-Coro]\nPor amarte así\nPor amarte así\nPor amarte\n\nTags:\nPor Amarte Así Letra\nCristian Castro Por Amarte Así \nPor Amarte Así Cristian Castro\nSerá, será como tú quieres pero así será\nSi aun tengo que esperarte siete vidas más\nMe quedare colgado de este sentimiento\nEs esa mi fortuna es ese mi castigo\nSerá que tanto amor acaso está prohibido\nYo sigo aquí muriendo por estar contigo\nPor amarte así\nA un paso de tu boca y sin poder besarla\nTan cerca de tu piel y sin poder tocarla\nArdiendo de deseos con cada mirada\nPor Amarte Así\n\n#CristianCastro #PorAmarteAsí #Letra \n\nContact: LatinHypes@gmail.com","2025-08-18T20:02:17Z",UC-AlofdKECUdhXrbJQZ6iEg,LatinHype,"Cristian Castro Por Amarte Así,Por Amarte Así Cristian Castro,Será,será como tú quieras pero así será,Si aun tengo que esperarte siete vidas más,Es esa mi fortuna es ese mi castigo,Será que tanto amor acaso está prohibido,Yo sigo aquí muriendo por estar contigo,Por amarte así,A un paso de tu boca y sin poder besarla,Tan cerca de tu piel y sin poder tocarla,Ardiendo de deseos con cada mirada,Por Amarte Así,por amarte asi,por amarte asi cristian castro,cristian castro",10,206028,1064,0,11,PT4M33S,hd,false
ijHUBZj50fE,"Sonic Racing: CrossWorlds | Sonic x PAC-MAN Collab Trailer","Two legendary icons, two epic crossovers.\n\nPAC-MAN and Team Ghost join the cast of Sonic Racing: CrossWorlds! Venture through PAC-Village, eat up PAC-Dots, & escape the iconic Maze in the PAC-MAN Mobile. Look forward to additional sounds, emotes, and decals in the Sonic Racing: CrossWorlds PAC-MAN Pack!\n\nThat's not all! Sonic is also racing into PAC-MAN World 2 Re-PAC as DLC!\n\nPre-order today: RaceCrossWorlds.com\n\nAlso, check out our other social pages to stay up to date on the latest Sonic happenings:\n\nhttps://twitter.com/RaceCrossWorlds\nhttps://twitter.com/sonic_hedgehog\nhttps://facebook.com/sonic\nhttps://instagram.com/sonicthehedgehog\nhttps://tiktok.com/@sonic_hedgehog\nhttps://bsky.app/profile/sonic-official.bsky.social","2025-08-19T18:00:07Z",UCCOSYITWQHRSUxvlQ4_PSCg,"Sonic the Hedgehog","sonic,sonic the hedgehog",20,197045,20961,0,2759,PT1M11S,hd,false
H70Tva7aH-A,"\ud83d\udd34 LIVE! - WINNING FNCS DIVISION 1 FINALS in FORTNITE! (Tournament)","New Fortnite Chapter 6, Season 4 gameplay with Typical Gamer!\n❤️ SUBSCRIBE! ► http://bit.ly/SubToTG\n\nPlay MY GAMES in FORTNITE! Search ""TypicalGamer"" in Fortnite!\n🔴 SUPER RED vs BLUE ► 2786-2114-8349\n💥 TG 1V1 BUILD FIGHTS ► 9025-4117-9384\n⚡ SUPER ROGUELIKE ► 5772-2894-6429\n🚀 TOY BED WARS ► 5471-4550-8290\n❤️ Make sure to FAVORITE and RECOMMEND the maps if you enjoy them!\n\nUse my Support a Creator code ""TypicalGamer"" in the Fortnite item shop if you'd like to support me! (Epic Partner)\n\nJoin the Discord: https://discord.gg/TypicalGamer\nFollow me on Twitter: https://twitter.com/TypicalGamer\nFollow me on Instagram: https://instagram.com/typicalgamer  \nBuy the Merch: https://typical.store\n\nMusic by Epidemic Sound: https://www.epidemicsound.com","2025-08-19T18:59:02Z",UC2wKfjlioOCLP4xQMOWNcgg,"Typical Gamer","",20,815950,3147,0,19,PT11H54M59S,hd,false
GcmJAqxWKeA,"Jax Toy (Reprise) [Feat. Michael Kovach]","STREAM/BUY: SOON\nINSTRUMENTAL: SOON\n\nWoke up this morning to Michael sending me 6 takes of this without me even asking, so I had to lock in and extend it 😔😔😔\n\nTaking this opportunity to also make it more obvious when the music video is dropping. SEPTEMBER 12th!!! NOW YOU KNOW!!!\n\nSee you guys then 💕\n\n(I’d also like to remind the room this SONG IS NOT CANON)\n\nMissed getting a CONNI Neutron Nexus 2 shirt at Momocon this year? It’s up on sale our forthwall!!! \nhttps://jakeneutron-shop.fourthwall.com/admin/dashboard/products/f6de4477-53b6-47ee-bfdd-2c04b3e52662/preview\n\nWant more?? We’ll be releasing videos every Friday for the next few months! See our release schedule below!\n\nAugust:\n22nd -Play My Way Concert\n29th - Everlasting Fun Music Video\n\nSeptember:\n5th - Everlasting Fun Concert Video\n12th - Jax Toy Music Video\n19th - Jax Toy Outburst Remix Lyric Video\n26th - Jax Toy Concert Video\n\nOctober\n3rd - Are We A Thing Lyric Video\n10th - Are We A Thing Concert Video\n12th & 14th - Opening for Living Tombstone Concert\n17th - Are We A Thing Live Band Music Video\n\n----------------------------------------------------------------------------------------------\n💖 Pledge to Our Patreon!\n▶️▶️▶️ https://patreon.com/TeamNeutron\n💖 Join our Discord!\n▶️▶️▶️ https://discord.gg/jyQr5pmcgw\n🛒Merch Store!\n▶️▶️▶️ https://jakeneutron-shop.fourthwall.com\n🖥 Website for Updates and More Info\n▶️▶️▶️ https://www.jakeneutron.net\n-----------------------------------------------------------------------------------------------\n#JaxToy #TheAmazingDigitalCircus #Reprise","2025-08-19T21:31:01Z",UC6_L7fnczNalFZyBthUE9oA,Jakeneutron,"Jax toy,The amazing digital circus,TADC,Jax toy reprised,Jax toy reprise,Jax,Michael Kovach,Kovox",10,97250,12547,0,757,PT1M40S,hd,false
SLahR0K8Fss,"Honest Trailers | War of the Worlds (2025)","It’s the Honest Trailer for War of the Worlds 2025! The version with Ice Cube, Eva Longoria, and all the apps you use to work from home! What would you do if aliens invaded and you were the only person who could stop it? A) Yell at your daughter for eating a muffin? B) spy on the Washington Monument C) Check Fox News or D) All of the above? People have been saying this one isn’t so bad it’s good, but we disagree, this is the most we’ve laughed at a film in years.\n\nWhat would you like me to make an Honest Trailer for next?\n\n#honesttrailers","2025-08-19T17:00:38Z",UCOpcACMWblDls9Z6nax0fr0Wfc048g,"Screen Junkies","",1,190198,12457,0,1481,PT9M42S,hd,false
jvV4gnEOUtk,"We PEAKed too hard...","Of all PEAK updates this is definitely one of them. Can we successfully PEAK again?\n\nUse code S7 on Gamer Supps for 10% OFF your order\nGet my GamerSupps flavor, GOOD here!: https://gamersupps.gg/s7\n\nCheck out my other channels!\nMain Channel:  https://www.youtube.com/@SMii7Y\nStream Highlight Channel:  https://www.youtube.com/c/SMii7Yplus\nStream VODs:  https://www.youtube.com/c/SMii7Yminus\n\nFollow my social medias and stream!\n🔴 Stream  -  http://www.twitch.tv/smii7y\n🐦 Twitter  -  https://twitter.com/SMii7Y\n📷 Instagram  -  https://www.instagram.com/smii7y/\n📱 TikTok - https://www.tiktok.com/@thesmii7y\n👕 Merch - https://smii7y.store/\n\n🎵 Music by:\nhttp://www.epidemicsound.com/\nhttps://www.shutterstock.com/\nhttp://www.premiumbeat.com/\nhttp://audiojungle.net/\nhttps://www.soundsnap.com/\nhttps://www.pond5.com/\nmotionarray.com/\nincompetech.com \nLicensed under Creative Commons: By Attribution 3.0\nhttp://creativecommons.org/licenses/by/3.0/\nhttps://99sounds.org/\n\nEdited by: https://www.youtube.com/@WiddasTy\nThumbnail Milkbag Character Artist: https://twitter.com/ArtzyYT\nIntro Milkbag Character Artist: https://twitter.com/RoboEye5\nOutro Music Created by:  https://www.youtube.com/@MattercellEntertainment","2025-08-18T21:58:00Z",UCzXwjTI6c6mVn6oui_p6oiw,SMii7Y,"smii7y,smii7yplus,smii7y+,smii7y plus,peak,peak gameplay,peak game,peak speedrun,peak gameplay steam,peak gameplay climbing,peak full game,peak climbing game,landfall game,landfall,climbing game,peak update,new peak update tornado,peak mesa update",20,1596740,73814,0,2520,PT39M33S,hd,false
4FFzWTaFb3hs,"BAK Jay Feat. Chuckyy - Riding With That (Official Video)","BAK Jay  - Riding With That Ft. Chuckyy\nShot By: @cashjundi \nSubscribe & turn on post notifications to keep updated with all of BAK Jay's releases\n\nStream BAK Jay:\nSpotify: https://open.spotify.com/artist/7L2tttKztwzcNqrKUiEbZR\nApple Music:  https://music.apple.com/us/artist/bak-jay/1505483959\n\nFollow BAK Jay:\nInstagram -  https://www.instagram.com/bakjayc/","2025-08-19T20:00:07Z",UC9n0bFMw6qvIEBPRnOSxwzw,"B.A.K Jay","",10,43678,5263,0,377,PT2M22S,hd,false
H4bq6P8e5gk,"Bubsy 4D - Official Announcement Trailer","Bubsy's back baby and this time it's in 4D! Join our old pal as he pounces from planet to planet taking on the Woolies and a deadly new foe, the BaaBots. Developed by Fabraz, Bubsy 4D is coming soon! \n\nWishlist now: https://atari.com/products/bubsy-4d\n\nJoin the Atari Discord: https://link.atari.com/atariclubdiscord\n\nFollow Atari\nTwitter: https://twitter.com/atari\nFacebook: https://www.facebook.com/atari\nInstagram: https://www.instagram.com/atari/\nBluesky: https://bsky.app/profile/atari.com","2025-08-19T17:40:18Z",UC33t-fSHCIFjvMUhWhJHX6g,Atari,"",20,214623,19542,0,4813,PT1M38S,hd,false
2qTcR8OE5AI,"I Opened Another Grocery Store…","CaseOh X Starforge  https://starforgepc.com/CaseOh \nGamerSupps -10% off Code CaseOh -  https://gamersupps.gg/\nMerch - https://caseohgames.com/\n_________________________________________________________________\n\nJoin this channel to get access to uploads with no blurs or mutes:\nhttps://www.youtube.com/channel/UCRkuUgtDAL4XSU5jB40J_wA/join\n________________________________________________________________\nFollow 👇\nTwitch 🎥 https://www.twitch.tv/caseoh_\nMoreCaseOh YT 📺  https://www.youtube.com/@MoreCaseOh\nTikTok - https://www.tiktok.com/@caseohgames \nX - https://x.com/CaseOh__\nInstagram - https://www.instagram.com/caseoh_games\nDiscord - https://discord.gg/caseoh\n_________________________________________________________________","2025-08-19T22:00:02Z",UC63anZxfVGHUEmfBAf5w7pw,CaseOh,"gaming,caseoh,caseohgames,case,funny,streamer,horror,horror gaming,scary,jumpscare",20,146444,10967,0,1050,PT1H3M26S,hd,false
HGo6poEydWs,"THF LIL LAW - BLASIAN DOLL","Sounds like laws back With the track Blasian doll what yall thinkin ??????? #hiphop  #drill #thfamily","2025-08-19T19:45:26Z",UCpbVuAz2yFpNVp0V55ksbXw,"THF LIL LAW ","",10,26095,1735,0,45,PT2M14S,hd,false
q4-CRkd_74g,"Good Boy - Official Trailer | HD | IFC Films","A loyal dog moves to a rural family home with his owner Todd, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.\n\nDirector: Ben Leonberg\nStarring: Larry Fessenden, Arielle Friedman, Indy, Shane Jensen, Anya Krawcheck & Stuart Rudin\n\n#IFCFilms #GoodBoy\r\n\r\nSubscribe to IFC Films: https://bit.ly/2K4KMZV\r\n\r\nConnect with IFC Online\r\nIFC Films Official Site: http://www.ifcfilms.com\r\nFollow IFC Films on Twitter: http://twitter.com/IFCFilms\r\nFind IFC Films on Facebook: http://facebook.com/IFCFilmsOfficial\r\nFollow IFC Films on Instagram : http://instagram.com/ifcfilms","2025-08-18T16:30:28Z",UCOn923UnbV8H9zo_lO6ZCRw,"IFC Films","Good Boy,Goodboy,Good Boy movie,Goodboy movie,good boy full movie,good boy trailer,good boy official trailer,goodboy official trailer,good boy dog movie,dog movie,horror movie,dog horror movie,ifc films,ifc films midnight,ifc films trailer,Ben Leonberg,supernatural,supernatural horror,ghosts,spirits,demonic,demons,dog's loyalty,loyal dog,cute dog,cute dogs,Indy,Shane Jensen,Larry Fessenden,Arielle Friedman,Stuart Rudin,good boy ifc films",1,372690,11896,0,1145,PT1M42S,hd,false
rMLaVa-HzKo,"Big Bet Slot Bonus Competition","\ud83d\udc5aShop Vegas Matt Merch\n\ud83d\udc49https://vegasmatt.shop/ \n\n2025 Stats 📉\nResults prior to this episode: -$406,439\n$4712 WIN last episode 😀\n-$401,727 YTD\n\nYTD Side bet totals:\nVegas Matt $13,414\nEJ $10,653\nWBG -$8406\nW2Jesus -$2208\nLucky Rob -$200\nKevin -$12,053\nPoofesure $200\nCoach Z -$800\nBig Mike -$300\nAnnie L -$300\n\nSee our complete 2025 stats on our Discord \n\ud83d\udc49https://discord.gg/vegasmatt","2025-08-19T18:45:05Z",UCbCQBD9gKSEnNtXBgzIz55,55ksbQ4,"VegasLowRoller","Las Vegas,Vegas,gamble,handpay,slot machine,winning,losing,slots,gambling,slot,vegas matt,casino,vegasmatt,vegas matt slots,jackpot,slot machine handpay,casinos,baccarat,blackjack,roulette,get even or even worse,sando",24,211539,10615,0,1118,PT58M27S,hd,false
